Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
ERR315485	HPA RNA-seq normal tissues	Illumina HiSeq 2000	31683	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315485/ERR315485.sra	ERR315485.sra	ERR315485_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315485/ERR315485_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315485/ERR315485_1.fastq.gz	ERR315485_1.fastq.gz	ERR315485_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315485	HPA RNA-seq normal tissues	Illumina HiSeq 2000	31683	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315485/ERR315485.sra	ERR315485.sra	ERR315485_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315485/ERR315485_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315485/ERR315485_2.fastq.gz	ERR315485_2.fastq.gz	ERR315485_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315479	HPA RNA-seq normal tissues	Illumina HiSeq 2000	29089	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315479/ERR315479.sra	ERR315479.sra	ERR315479_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315479/ERR315479_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315479/ERR315479_1.fastq.gz	ERR315479_1.fastq.gz	ERR315479_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315479	HPA RNA-seq normal tissues	Illumina HiSeq 2000	29089	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315479/ERR315479.sra	ERR315479.sra	ERR315479_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315479/ERR315479_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315479/ERR315479_2.fastq.gz	ERR315479_2.fastq.gz	ERR315479_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315464	HPA RNA-seq normal tissues	Illumina HiSeq 2000	29161	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315464/ERR315464.sra	ERR315464.sra	ERR315464_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315464/ERR315464_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315464/ERR315464_1.fastq.gz	ERR315464_1.fastq.gz	ERR315464_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315464	HPA RNA-seq normal tissues	Illumina HiSeq 2000	29161	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315464/ERR315464.sra	ERR315464.sra	ERR315464_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315464/ERR315464_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315464/ERR315464_2.fastq.gz	ERR315464_2.fastq.gz	ERR315464_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315361	HPA RNA-seq normal tissues	Illumina HiSeq 2000	14925	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315361/ERR315361.sra	ERR315361.sra	ERR315361_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315361/ERR315361_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315361/ERR315361_1.fastq.gz	ERR315361_1.fastq.gz	ERR315361_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315361	HPA RNA-seq normal tissues	Illumina HiSeq 2000	14925	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315361/ERR315361.sra	ERR315361.sra	ERR315361_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315361/ERR315361_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315361/ERR315361_2.fastq.gz	ERR315361_2.fastq.gz	ERR315361_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315365	HPA RNA-seq normal tissues	Illumina HiSeq 2000	17966	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315365/ERR315365.sra	ERR315365.sra	ERR315365_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315365/ERR315365_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315365/ERR315365_1.fastq.gz	ERR315365_1.fastq.gz	ERR315365_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315365	HPA RNA-seq normal tissues	Illumina HiSeq 2000	17966	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315365/ERR315365.sra	ERR315365.sra	ERR315365_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315365/ERR315365_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315365/ERR315365_2.fastq.gz	ERR315365_2.fastq.gz	ERR315365_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315469	HPA RNA-seq normal tissues	Illumina HiSeq 2000	30164	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315469/ERR315469.sra	ERR315469.sra	ERR315469_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315469/ERR315469_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315469/ERR315469_1.fastq.gz	ERR315469_1.fastq.gz	ERR315469_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315469	HPA RNA-seq normal tissues	Illumina HiSeq 2000	30164	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315469/ERR315469.sra	ERR315469.sra	ERR315469_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315469/ERR315469_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315469/ERR315469_2.fastq.gz	ERR315469_2.fastq.gz	ERR315469_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315476	HPA RNA-seq normal tissues	Illumina HiSeq 2000	29591	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315476/ERR315476.sra	ERR315476.sra	ERR315476_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315476/ERR315476_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315476/ERR315476_1.fastq.gz	ERR315476_1.fastq.gz	ERR315476_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315476	HPA RNA-seq normal tissues	Illumina HiSeq 2000	29591	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315476/ERR315476.sra	ERR315476.sra	ERR315476_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315476/ERR315476_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315476/ERR315476_2.fastq.gz	ERR315476_2.fastq.gz	ERR315476_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315475	HPA RNA-seq normal tissues	Illumina HiSeq 2000	16980	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315475/ERR315475.sra	ERR315475.sra	ERR315475_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315475/ERR315475_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315475/ERR315475_1.fastq.gz	ERR315475_1.fastq.gz	ERR315475_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315475	HPA RNA-seq normal tissues	Illumina HiSeq 2000	16980	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315475/ERR315475.sra	ERR315475.sra	ERR315475_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315475/ERR315475_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315475/ERR315475_2.fastq.gz	ERR315475_2.fastq.gz	ERR315475_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315388	HPA RNA-seq normal tissues	Illumina HiSeq 2000	23963	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315388/ERR315388.sra	ERR315388.sra	ERR315388_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315388/ERR315388_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315388/ERR315388_1.fastq.gz	ERR315388_1.fastq.gz	ERR315388_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315388	HPA RNA-seq normal tissues	Illumina HiSeq 2000	23963	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315388/ERR315388.sra	ERR315388.sra	ERR315388_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315388/ERR315388_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315388/ERR315388_2.fastq.gz	ERR315388_2.fastq.gz	ERR315388_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315362	HPA RNA-seq normal tissues	Illumina HiSeq 2000	31530	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315362/ERR315362.sra	ERR315362.sra	ERR315362_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315362/ERR315362_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315362/ERR315362_1.fastq.gz	ERR315362_1.fastq.gz	ERR315362_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315362	HPA RNA-seq normal tissues	Illumina HiSeq 2000	31530	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315362/ERR315362.sra	ERR315362.sra	ERR315362_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315362/ERR315362_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315362/ERR315362_2.fastq.gz	ERR315362_2.fastq.gz	ERR315362_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315341	HPA RNA-seq normal tissues	Illumina HiSeq 2000	59268	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315341/ERR315341.sra	ERR315341.sra	ERR315341_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315341/ERR315341_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315341/ERR315341_1.fastq.gz	ERR315341_1.fastq.gz	ERR315341_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315341	HPA RNA-seq normal tissues	Illumina HiSeq 2000	59268	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315341/ERR315341.sra	ERR315341.sra	ERR315341_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315341/ERR315341_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315341/ERR315341_2.fastq.gz	ERR315341_2.fastq.gz	ERR315341_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315439	HPA RNA-seq normal tissues	Illumina HiSeq 2000	12686	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315439/ERR315439.sra	ERR315439.sra	ERR315439_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315439/ERR315439_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315439/ERR315439_1.fastq.gz	ERR315439_1.fastq.gz	ERR315439_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315439	HPA RNA-seq normal tissues	Illumina HiSeq 2000	12686	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315439/ERR315439.sra	ERR315439.sra	ERR315439_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315439/ERR315439_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315439/ERR315439_2.fastq.gz	ERR315439_2.fastq.gz	ERR315439_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315454	HPA RNA-seq normal tissues	Illumina HiSeq 2000	19668	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315454/ERR315454.sra	ERR315454.sra	ERR315454_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315454/ERR315454_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315454/ERR315454_1.fastq.gz	ERR315454_1.fastq.gz	ERR315454_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315454	HPA RNA-seq normal tissues	Illumina HiSeq 2000	19668	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315454/ERR315454.sra	ERR315454.sra	ERR315454_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315454/ERR315454_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315454/ERR315454_2.fastq.gz	ERR315454_2.fastq.gz	ERR315454_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315449	HPA RNA-seq normal tissues	Illumina HiSeq 2000	20395	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315449/ERR315449.sra	ERR315449.sra	ERR315449_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315449/ERR315449_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315449/ERR315449_1.fastq.gz	ERR315449_1.fastq.gz	ERR315449_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315449	HPA RNA-seq normal tissues	Illumina HiSeq 2000	20395	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315449/ERR315449.sra	ERR315449.sra	ERR315449_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315449/ERR315449_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315449/ERR315449_2.fastq.gz	ERR315449_2.fastq.gz	ERR315449_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315404	HPA RNA-seq normal tissues	Illumina HiSeq 2000	34791	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315404/ERR315404.sra	ERR315404.sra	ERR315404_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315404/ERR315404_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315404/ERR315404_1.fastq.gz	ERR315404_1.fastq.gz	ERR315404_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315404	HPA RNA-seq normal tissues	Illumina HiSeq 2000	34791	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315404/ERR315404.sra	ERR315404.sra	ERR315404_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315404/ERR315404_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315404/ERR315404_2.fastq.gz	ERR315404_2.fastq.gz	ERR315404_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315416	HPA RNA-seq normal tissues	Illumina HiSeq 2000	24113	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315416/ERR315416.sra	ERR315416.sra	ERR315416_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315416/ERR315416_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315416/ERR315416_1.fastq.gz	ERR315416_1.fastq.gz	ERR315416_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315416	HPA RNA-seq normal tissues	Illumina HiSeq 2000	24113	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315416/ERR315416.sra	ERR315416.sra	ERR315416_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315416/ERR315416_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315416/ERR315416_2.fastq.gz	ERR315416_2.fastq.gz	ERR315416_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315408	HPA RNA-seq normal tissues	Illumina HiSeq 2000	21612	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315408/ERR315408.sra	ERR315408.sra	ERR315408_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315408/ERR315408_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315408/ERR315408_1.fastq.gz	ERR315408_1.fastq.gz	ERR315408_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315408	HPA RNA-seq normal tissues	Illumina HiSeq 2000	21612	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315408/ERR315408.sra	ERR315408.sra	ERR315408_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315408/ERR315408_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315408/ERR315408_2.fastq.gz	ERR315408_2.fastq.gz	ERR315408_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315359	HPA RNA-seq normal tissues	Illumina HiSeq 2000	21996	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315359/ERR315359.sra	ERR315359.sra	ERR315359_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315359/ERR315359_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315359/ERR315359_1.fastq.gz	ERR315359_1.fastq.gz	ERR315359_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315359	HPA RNA-seq normal tissues	Illumina HiSeq 2000	21996	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315359/ERR315359.sra	ERR315359.sra	ERR315359_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315359/ERR315359_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315359/ERR315359_2.fastq.gz	ERR315359_2.fastq.gz	ERR315359_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315360	HPA RNA-seq normal tissues	Illumina HiSeq 2000	26908	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315360/ERR315360.sra	ERR315360.sra	ERR315360_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315360/ERR315360_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315360/ERR315360_1.fastq.gz	ERR315360_1.fastq.gz	ERR315360_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315360	HPA RNA-seq normal tissues	Illumina HiSeq 2000	26908	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315360/ERR315360.sra	ERR315360.sra	ERR315360_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315360/ERR315360_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315360/ERR315360_2.fastq.gz	ERR315360_2.fastq.gz	ERR315360_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315384	HPA RNA-seq normal tissues	Illumina HiSeq 2000	33724	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315384/ERR315384.sra	ERR315384.sra	ERR315384_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315384/ERR315384_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315384/ERR315384_1.fastq.gz	ERR315384_1.fastq.gz	ERR315384_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315384	HPA RNA-seq normal tissues	Illumina HiSeq 2000	33724	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315384/ERR315384.sra	ERR315384.sra	ERR315384_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315384/ERR315384_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315384/ERR315384_2.fastq.gz	ERR315384_2.fastq.gz	ERR315384_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315435	HPA RNA-seq normal tissues	Illumina HiSeq 2000	15827	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315435/ERR315435.sra	ERR315435.sra	ERR315435_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315435/ERR315435_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315435/ERR315435_1.fastq.gz	ERR315435_1.fastq.gz	ERR315435_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315435	HPA RNA-seq normal tissues	Illumina HiSeq 2000	15827	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315435/ERR315435.sra	ERR315435.sra	ERR315435_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315435/ERR315435_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315435/ERR315435_2.fastq.gz	ERR315435_2.fastq.gz	ERR315435_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315412	HPA RNA-seq normal tissues	Illumina HiSeq 2000	45181	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315412/ERR315412.sra	ERR315412.sra	ERR315412_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315412/ERR315412_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315412/ERR315412_1.fastq.gz	ERR315412_1.fastq.gz	ERR315412_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315412	HPA RNA-seq normal tissues	Illumina HiSeq 2000	45181	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315412/ERR315412.sra	ERR315412.sra	ERR315412_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315412/ERR315412_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315412/ERR315412_2.fastq.gz	ERR315412_2.fastq.gz	ERR315412_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315493	HPA RNA-seq normal tissues	Illumina HiSeq 2000	27419	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315493/ERR315493.sra	ERR315493.sra	ERR315493_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315493/ERR315493_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315493/ERR315493_1.fastq.gz	ERR315493_1.fastq.gz	ERR315493_HPA_RNA-seq_normal_tissues_1.fastq.gz
